date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:28:50	516/516	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/arrow-right-white.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/arrow-right-white.svg	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:28:51	850/850	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/icon-edit.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/icon-edit.svg	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:28:51	454/454	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/icon-line-arrow-up.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/icon-line-arrow-up.svg	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:28:52	473/473	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/icon-line-arrow-down.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/icon-line-arrow-down.svg	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:28:52	3000/3000	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/avatar-nick-bigger.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/avatar-nick-bigger.png	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:28:52	2901/2901	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/avatar-aaron-bigger.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/avatar-aaron-bigger.png	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:28:53	371/371	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/icon-line-arrow-forward-btn.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/icon-line-arrow-forward-btn.svg	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:28:54	323/323	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/icon-add.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/icon-add.svg	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:28:55	14034/14034	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/no-athetic-profiles.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/no-athetic-profiles.png	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:28:56	357673/357673	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/medical-player-dashboard.html	G:/projects/opn_new_new/opn-play.web.app/medical-player-dashboard.html	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:28:57	281/281	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/icon-white-close.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/icon-white-close.svg	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:28:57	1909/1909	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/datatable.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/datatable.js	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:28:58	34/34	---M--	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/bootstrap-select.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/bootstrap-select.js	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:28:59	9992/9992	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/physical-dashboard.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/physical-dashboard.js	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:28:59	2385/2385	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/solid-radial-bar-apexchart.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/solid-radial-bar-apexchart.js	(from https://opn-play.web.app/physical-performance-dashboard.html)
05:29:00	136275/136275	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/medical-analytics.html	G:/projects/opn_new_new/opn-play.web.app/medical-analytics.html	(from https://opn-play.web.app/medical.html)
05:29:00	496/496	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/icon-search.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/icon-search.svg	(from https://opn-play.web.app/medical.html)
05:29:02	22190/22190	---M-Z	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/avatar-img-6.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/avatar-img-6.png	(from https://opn-play.web.app/medical.html)
05:29:02	22966/22966	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/avatar-img-1.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/avatar-img-1.png	(from https://opn-play.web.app/medical.html)
05:29:02	24796/24796	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/avatar-img-5.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/avatar-img-5.png	(from https://opn-play.web.app/medical.html)
05:29:03	31258/31258	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/avatar-img-4.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/avatar-img-4.png	(from https://opn-play.web.app/medical.html)
05:29:04	25421/25421	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/avatar-img-2.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/avatar-img-2.png	(from https://opn-play.web.app/medical.html)
05:29:04	24499/24499	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/avatar-img-7.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/avatar-img-7.png	(from https://opn-play.web.app/medical.html)
05:29:05	23772/23772	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/avatar-img-3.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/avatar-img-3.png	(from https://opn-play.web.app/medical.html)
05:29:05	53289/53289	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/front.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/front.png	(from https://opn-play.web.app/medical.html)
05:29:06	2833/2833	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/bar-group-apexchart.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/bar-group-apexchart.js	(from https://opn-play.web.app/medical.html)
05:29:06	5179/5179	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/bar-apexchart.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/bar-apexchart.js	(from https://opn-play.web.app/medical.html)
05:29:06	52298/52298	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/back.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/back.png	(from https://opn-play.web.app/medical.html)
05:29:06	1734/1734	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/bar-radial-apexchart.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/bar-radial-apexchart.js	(from https://opn-play.web.app/medical.html)
05:29:07	502/502	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/search-normal.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/search-normal.svg	(from https://opn-play.web.app/players.html)
05:29:07	7878/7878	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/player-img-list.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/player-img-list.js	(from https://opn-play.web.app/players.html)
05:29:08	2371/2371	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/drag-drop.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/drag-drop.js	(from https://opn-play.web.app/players.html)
05:29:10	71/71	---MCZ	404	error ('Not%20Found')	text/plain	etag:W/%2247-jIOtquX5TCE/EDWbTwXYKJdtbJc%22	https://cdn.jsdelivr.net/npm/fullcalendar@6.1.7/index.global.min.css	G:/projects/opn_new_new/cdn.jsdelivr.net/npm/fullcalendar@6.1.7/index.global.min.7a.delayed	(from https://opn-play.web.app/calendar.html)
05:29:12	81/81	---MCZ	404	error ('Not%20Found')	text/plain	etag:W/%2251-S02xeVNbgsw7RQXIxgLlwxWfxoo%22	https://cdn.jsdelivr.net/npm/fullcalendar-scheduler@6.1.7/index.global.min.css	G:/projects/opn_new_new/cdn.jsdelivr.net/npm/fullcalendar-scheduler@6.1.7/index.global.min.css	(from https://opn-play.web.app/calendar.html)
05:29:12	80/80	---MCZ	404	error ('Not%20Found')	text/plain	etag:W/%2250-heiQI6UVUzDbbSrA7ioY37qehsg%22	https://cdn.jsdelivr.net/npm/@fullcalendar/daygrid@6.1.7/index.global.min.css	G:/projects/opn_new_new/cdn.jsdelivr.net/npm/@fullcalendar/daygrid@6.1.7/index.global.min.css	(from https://opn-play.web.app/calendar.html)
05:29:13	30379/30379	---MCZ	200	added ('OK')	text/css	etag:W/%2276ab-PTUkfmZ7IndTLeSR4XeBxeuVc5A%22	https://cdn.jsdelivr.net/npm/sweetalert2@11.22.0/dist/sweetalert2.min.css	G:/projects/opn_new_new/cdn.jsdelivr.net/npm/sweetalert2@11.22.0/dist/sweetalert2.min.css	(from https://opn-play.web.app/calendar.html)
05:29:14	10164/10164	---M-Z	200	added ('OK')	text/css	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/css/calendar.css	G:/projects/opn_new_new/opn-play.web.app/assets/css/calendar.css	(from https://opn-play.web.app/calendar.html)
05:29:15	281050/281050	---MCZ	200	added ('OK')	application/javascript	etag:W/%22449da-aBButdNfnqfqNDatYvRSbb3/8nA%22	https://cdn.jsdelivr.net/npm/fullcalendar@6.1.7/index.global.min.js	G:/projects/opn_new_new/cdn.jsdelivr.net/npm/fullcalendar@6.1.7/index.global.min.js	(from https://opn-play.web.app/calendar.html)
05:29:16	31446/31446	---MCZ	200	added ('OK')	application/javascript	etag:W/%227ad6-EIHxbWpcSyAWDV94udWa/HrbScM%22	https://cdn.jsdelivr.net/npm/@fullcalendar/timegrid@6.1.7/index.global.min.js	G:/projects/opn_new_new/cdn.jsdelivr.net/npm/@fullcalendar/timegrid@6.1.7/index.global.min.js	(from https://opn-play.web.app/calendar.html)
05:29:16	26747/26747	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687b-mUMimjXDYnsxST5vUFAtkm7aLnc%22	https://cdn.jsdelivr.net/npm/@fullcalendar/daygrid@6.1.7/index.global.min.js	G:/projects/opn_new_new/cdn.jsdelivr.net/npm/@fullcalendar/daygrid@6.1.7/index.global.min.js	(from https://opn-play.web.app/calendar.html)
05:29:17	579/579	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/pdf-icon.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/pdf-icon.png	(from https://opn-play.web.app/calendar.html)
05:29:17	375132/375132	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b95c-gjavP5uABeZMR4+v6y4Ez8Q2wz0%22	https://cdn.jsdelivr.net/npm/fullcalendar-scheduler@6.1.7/index.global.min.js	G:/projects/opn_new_new/cdn.jsdelivr.net/npm/fullcalendar-scheduler@6.1.7/index.global.min.js	(from https://opn-play.web.app/calendar.html)
05:29:18	727/727	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/small-avatar.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/small-avatar.png	(from https://opn-play.web.app/calendar.html)
05:29:18	519/519	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/clock.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/clock.svg	(from https://opn-play.web.app/calendar.html)
05:29:18	673/673	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/docs-icon.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/docs-icon.png	(from https://opn-play.web.app/calendar.html)
05:29:19	631/631	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/xls-icon.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/xls-icon.png	(from https://opn-play.web.app/calendar.html)
05:29:20	7613/7613	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/image.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/image.png	(from https://opn-play.web.app/calendar.html)
05:29:20	7448/7448	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/image-1.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/image-1.png	(from https://opn-play.web.app/calendar.html)
05:29:21	5743/5743	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/image-2.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/image-2.png	(from https://opn-play.web.app/calendar.html)
05:29:21	5856/5856	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/image-3.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/image-3.png	(from https://opn-play.web.app/calendar.html)
05:29:22	5600/5600	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/image-4.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/image-4.png	(from https://opn-play.web.app/calendar.html)
05:29:22	5667/5667	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/image-5.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/image-5.png	(from https://opn-play.web.app/calendar.html)
05:29:23	5743/5743	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/image-6.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/image-6.png	(from https://opn-play.web.app/calendar.html)
05:29:24	17826/17826	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/full-calendar.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/full-calendar.js	(from https://opn-play.web.app/calendar.html)
05:29:25	1834/1834	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/sweet-delete-alert.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/sweet-delete-alert.js	(from https://opn-play.web.app/calendar.html)
05:29:25	14464/14464	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/all-members-group.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/all-members-group.js	(from https://opn-play.web.app/calendar.html)
05:29:26	18454/18454	---MCZ	200	added ('OK')	text/css	etag:W/%224816-00NTceTFOXSCfuleSHYg+tVGAkA%22	https://cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.css	G:/projects/opn_new_new/cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.css	(from https://opn-play.web.app/news.html)
05:29:26	173042/173042	---MCZ	200	added ('OK')	application/javascript	etag:W/%222a3f2-4XcYbnSdKYEASQkoURAjWqCXR6Q%22	https://cdn.jsdelivr.net/npm/summernote/dist/summernote-bs5.min.js	G:/projects/opn_new_new/cdn.jsdelivr.net/npm/summernote/dist/summernote-bs5.min.js	(from https://opn-play.web.app/news.html)
05:29:27	154597/154597	---MCZ	200	added ('OK')	application/javascript	etag:W/%2225be5-n7vuhWVYfwo6iXqEBF16IW76OmQ%22	https://cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.js	G:/projects/opn_new_new/cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.js	(from https://opn-play.web.app/news.html)
05:29:28	50827/50827	---M-Z	200	added ('OK')	text/html	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/news-details.html	G:/projects/opn_new_new/opn-play.web.app/news-details.html	(from https://opn-play.web.app/news.html)
05:29:30	67201/67201	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/news-card-1.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/news-card-1.png	(from https://opn-play.web.app/news.html)
05:29:30	248883/248883	---M-Z	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/news-ball.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/news-ball.png	(from https://opn-play.web.app/news.html)
05:29:32	85828/85828	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/news-card-2.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/news-card-2.png	(from https://opn-play.web.app/news.html)
05:29:32	109283/109283	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/news-card-3.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/news-card-3.png	(from https://opn-play.web.app/news.html)
05:29:33	89355/89355	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/news-card-5.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/news-card-5.png	(from https://opn-play.web.app/news.html)
05:29:33	94629/94629	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/news-card-4.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/news-card-4.png	(from https://opn-play.web.app/news.html)
05:29:33	36234/36234	---M-Z	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/news-card-6.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/news-card-6.png	(from https://opn-play.web.app/news.html)
05:29:34	25838/25838	---M-Z	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/news-card-7.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/news-card-7.png	(from https://opn-play.web.app/news.html)
05:29:35	25686/25686	---M-Z	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/news-card-8.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/news-card-8.png	(from https://opn-play.web.app/news.html)
05:29:35	32320/32320	---M-Z	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/news-card-9.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/news-card-9.png	(from https://opn-play.web.app/news.html)
05:29:36	23319/23319	---M-Z	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/news-card-10.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/news-card-10.png	(from https://opn-play.web.app/news.html)
05:29:36	528/528	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/summernote.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/summernote.js	(from https://opn-play.web.app/news.html)
05:29:36	618/618	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/custom-swiper.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/custom-swiper.js	(from https://opn-play.web.app/news.html)
05:29:37	5149/5149	---M-Z	200	added ('OK')	text/css	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/css/message.css	G:/projects/opn_new_new/opn-play.web.app/assets/css/message.css	(from https://opn-play.web.app/messages.html)
05:29:37	556/556	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/document-text.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/document-text.svg	(from https://opn-play.web.app/messages.html)
05:29:38	761/761	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/gallery.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/gallery.svg	(from https://opn-play.web.app/messages.html)
05:29:38	885/885	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/send.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/send.svg	(from https://opn-play.web.app/messages.html)
05:29:39	2533/2533	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/expand-group-member.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/expand-group-member.js	(from https://opn-play.web.app/messages.html)
05:29:39	25627/25627	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/message.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/message.js	(from https://opn-play.web.app/messages.html)
05:29:41	1359/1359	---M-Z	200	added ('OK')	text/css	etag:W/%2262616bf4-54f%22	https://bootstrap-tagsinput.github.io/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	G:/projects/opn_new_new/bootstrap-tagsinput.github.io/bootstrap-tagsinput/dist/bootstrap-tagsinput.css	(from https://opn-play.web.app/surveys.html)
05:29:42	814/814	---M-Z	200	added ('OK')	text/css	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/css/surveys.css	G:/projects/opn_new_new/opn-play.web.app/assets/css/surveys.css	(from https://opn-play.web.app/surveys.html)
05:29:44	39749/39749	---M-Z	200	added ('OK')	application/javascript	etag:%225eb04010-9b45%22	https://cdnjs.cloudflare.com/ajax/libs/typeahead.js/0.11.1/typeahead.bundle.min.js	G:/projects/opn_new_new/cdnjs.cloudflare.com/ajax/libs/typeahead.js/0.11.1/typeahead.bundle.min.js	(from https://opn-play.web.app/surveys.html)
05:29:45	9464/9464	---M-Z	200	added ('OK')	application/javascript	etag:W/%2262616bf4-24f8%22	https://bootstrap-tagsinput.github.io/bootstrap-tagsinput/dist/bootstrap-tagsinput.min.js	G:/projects/opn_new_new/bootstrap-tagsinput.github.io/bootstrap-tagsinput/dist/bootstrap-tagsinput.min.js	(from https://opn-play.web.app/surveys.html)
05:29:46	14248/14248	---MCZ	200	added ('OK')	application/javascript	etag:W/%2237a8-3/77QyP/QNHlYEfFskxAezyJbBY%22	https://cdn.jsdelivr.net/npm/sortable-draggable-js@1.1.6/index.min.js	G:/projects/opn_new_new/cdn.jsdelivr.net/npm/sortable-draggable-js@1.1.6/index.min.js	(from https://opn-play.web.app/surveys.html)
05:29:46	513/513	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/icon-two-way-arrows.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/icon-two-way-arrows.svg	(from https://opn-play.web.app/surveys.html)
05:29:47	335/335	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/icon-plus.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/icon-plus.svg	(from https://opn-play.web.app/surveys.html)
05:29:47	287/287	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/icon-plus-black.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/icon-plus-black.svg	(from https://opn-play.web.app/surveys.html)
05:29:48	5572/5572	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/avatar-nick-xl.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/avatar-nick-xl.png	(from https://opn-play.web.app/surveys.html)
05:29:50	3604/3604	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/png/avatar-jacob-2-bigger.png	G:/projects/opn_new_new/opn-play.web.app/assets/png/avatar-jacob-2-bigger.png	(from https://opn-play.web.app/surveys.html)
05:29:51	2658/2658	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/svg/icon-success-cyan-calendar.svg	G:/projects/opn_new_new/opn-play.web.app/assets/svg/icon-success-cyan-calendar.svg	(from https://opn-play.web.app/surveys.html)
05:29:51	44136/44136	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ac68-r6weqpeow1oiVRxzil/Bucd3U5Q%22	https://cdn.jsdelivr.net/npm/sortablejs@1.15.0/Sortable.min.js	G:/projects/opn_new_new/cdn.jsdelivr.net/npm/sortablejs@1.15.0/Sortable.min.js	(from https://opn-play.web.app/surveys.html)
05:29:52	13853/13853	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/create-question-survey.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/create-question-survey.js	(from https://opn-play.web.app/surveys.html)
05:29:53	5239/5239	---M-Z	200	added ('OK')	text/javascript	date:Sun,%2008%20Jun%202025%2020:17:47%20GMT	https://opn-play.web.app/assets/js/all-survey-list.js	G:/projects/opn_new_new/opn-play.web.app/assets/js/all-survey-list.js	(from https://opn-play.web.app/surveys.html)
